Username,Stars,Time,RawTime,Text,Images
SihYu LIN (鯊魚),5,2025-06-19,11 個月前,"一直都很喜歡的飲料店
夏天解膩又爽口
特別適合在吃完飯後來一杯
雖然單價偏高","https://lh3.googleusercontent.com/grass-cs/ANxoTn0oeUXu8_PmrZqmb-4gLUHTdkjHK48moQoe32N0R2e0puzp1y0-hj2pioulMZzwjgfviphJK3Fk1Xa07kBDemXHHDSdkbPCiEvYSYipNuLV6D9vQQ8JafdFV3RsNs84dt8o3KFSsYusIMw=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn00Qn_f6CtN53whXzLc_BKFE2OpicPPesliRUqRig-wjJr1yaT3NwfnwjelYRm_oipN-uMz4BJ7e1hkfTokawipoIbtfqNOMYWbXSsyNSDreLQk6VQnLJdP1Q1Du_Fobh_UFH8kNAQ0KQff=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2EQEX_UxhwlPcMU2de_Qg0L0qfzdnvc4DCRuAW8gjR9lxyU_EIrz_5VRttBDpFNA0VH4L65P3SOeTSJOoFNv4jjaFJzb57RqE2wBvc7H4koGcOr7TrMNPGhO2m9b1tmXE2h0x3zfOumQeQ=w300-h225-p-k-no"
Stanley QQ,3,2025-05-19,1 年前,"2024.08.23.  ★★★☆☆  初訪
見4.9星所以消費  但此款試過之後覺得普通 …
》》發發私藏珍珠鮮奶茶  一分去  70 》
白玉珍珠  吃起來普通  外軟內微硬  個人覺得還好
1分糖的飲品  很淡的鮮奶茶滋味","https://lh3.googleusercontent.com/grass-cs/ANxoTn0t94__2cRarJHQP9iNiXpKcQf0CCptcZBNFAbkQAaaKzTYDFJW8orLeskmUyGI0qOUWbE5ltDznfyTyikLbkMT5giSZA-pA-bwvPGIomK63tcm25x6ajjB4eF4rRhzx8dcwFz7=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1ocwEsU-YNt7lkWI9bz3cH_QM_i7pztleHpUJ66EdA9bdZ0hFrknJYbJEDU5szQxcZPM2Atp3B1neHK80ZyRoNJKcsM2xVC-l-rryCxn6hF3Ed1hpy4I3_XYAtkzryMA4ZbQYqRA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2ME_YxZZWD3u2Ea6SJ61G8WMnIy6nCiWIvkPQz13EpgK6HC6cVr0kzWtevQIo-4fjyOtglA0YgaxtJXnjqO1fxkHqEVf2qLQqMjPMP_cJvMC7hXlVbbMpbdDrgJlpgysfDMQ7V=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn20HHneLoN-9R2Mgfxjl3-zzKcoPmAXNExz2MoVG0kyP-4Z87E5JkptLga0hkTBlD-F2PawxEtVXzEtbkmPjwEpzeMISp57cjUngD9PF5TbgeasRYUQ-y69qUY60z5oJu9nem3-Fg=w300-h225-p-k-no"
tiffany liu,4,2025-05-19,上次編輯：1 年前,"芋頭小芋圓鮮奶 超好喝！芋泥綿密甜度恰到好處，搭配小芋圓很驚艷，而且沒有咖啡因

缺點是價錢不便宜🥲
我只喝的起中杯
還有希望店員態度可以改進喔，不然飲料做的再好，也會失去客人的喜歡⋯⋯⋯","https://lh3.googleusercontent.com/grass-cs/ANxoTn2oUC7TVbWBuaKdAlmM-ftGI3MaE4wSNitEdofhQWpjBqaAG1aLhi9XZ7HrsCJPB6_L3mC8ljLQ0FH1hwl0V9jN7WyR9JlWfQZUkqTfl5G-abcgQchA5aDKXp0nr6xK-BT0WUHnJg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1z-wMBxWSUwhjsPu0q6vwfq2irBBmDLKQ7XmUUk03bX8Ulj8WRSQ-xCwLdZT91BRrFhSVShOhTvtdhCkV51FMxozvclNaM96JqSWSyg_OPt01NfHuAUQ-YaB6jrIGdjZBQtbEv=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0qGiVAUBNG71xO1uSVWSs8wreA2iHXEdm2CEGjefUu3x3XDaWfgH-tSdF59bx7WILGFSa6waPFDP8x76GWfcMbisqqtq2ZYFcvVh4U_tTRPfqUym-SWCCF6_Ccum-OnLMQ5Qnj=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2rdCRz9Qov9DyvXYtZqFuQJHHw1Xn0P9BQ_ThV3TX58iARs8iayMN-Ho75CsSy1F6k1FFMELe84niVxwCFdkfDc2hViI1zRijSPwoobCp_3x7qGX9Ra45ageQzCmr47uu6fJZM=w300-h225-p-k-no"
Henryzz Lu,4,2025-05-19,1 年前,"招牌應該是優格系列 就是優酪乳
點了焦糖海鹽優格 只有中杯要95 小貴 喝起來只是很甜的優酪乳","https://lh3.googleusercontent.com/grass-cs/ANxoTn1BmL5P_QJb6PnSJg7x4g6YVEtLmD4hN1G99LHE6LvKKciMkh0ccdc6fSceHHBscyDwQ_zJzgJxYz16ZJXt24vK3TjyOd5k-Y8G9QsOYRPXw6Q1hrD91esq5IWLXEur0-SV2nmG=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn391gJ6J_z60B2avLzYzft1FWhOw9_an_fo6ZHFi-H3Dp2_JfEKTnyrtqCyc6u9dWweTzw-HJ2LIDMlp5GKoRaVzPGDrhT7JH09WMuTpAjysXNojDwezL_lxaEHLzwC4we7iHQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2hCkgxo_MqiV__2SaUZOGgQclbJj_j5t9YKWZu3DNIPgrfId9G_IdC6JdY1ytv9vu8PzuJZfCGx7f_wfbwaF5vjOlu3zJLtwjtBfmk1RrXlqRNsTEX4136e5TjbzMooKkTGWy2WA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1IQM5Lr2vsivM1egFZQDUR14OsM98QdbaiLslEowi7EKOMcQmVXvyEk0_paj5g5ME4y1QvXA_cW5jkPK1u_cmt8omS6arKQc2EyrcPcqcaBw1NOkQtpX49aWq2LjraPvsfwYFx=w300-h225-p-k-no"
KAYA,5,2024-05-19,2 年前,工作室附近新開的飲料店，點了「蜜香小葉紅茶」1分糖少冰嚐鮮，喝得到茶清香不苦澀，喝得出店家每天新鮮準備，對我來說是好喝且喜歡的紅茶，在公館飲料這麼激烈的地方，期望品質能維持住；招牌優格飲目前僅喝過「好芒優格」是個清爽口感的優格飲，看來會是我近期的午茶良伴了☺️,"https://lh3.googleusercontent.com/grass-cs/ANxoTn2R3wdjAldYkoa0eNb1Ogi2TAFwtal9ydIQGAxe25SUgq3D_r4X_wAcY6I37cbvhZmkBsY4qGCgjeVB9oGUsfN91h3nMPyvTfQ2_uLxlwdZS9ORUgUYIO22K79NRx48usqz39L-=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2V3RP5-dfRQVzdEYY7J_2IQMr9EInnDSwiH4T2sjhWb5yjwm7-xvFK4Lrvzur-fgNraU6t7kdwfMEOcfvQg16hpaks2b-AKKObJ5FQz7twLKNjG53oOtN6kxG0cod64iDfBgYW=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2PvX7L02IqfffoblNhXKIezSoe65tw_irxlSwCN7BuMQzYSRF9n2nmB4otUr3S_Cq0HfIUFGrp3fA6Rug32HaQlSq3XOMjw3dLDCiCYpQT4K1vuYkAQ_mgwAK8JM_H2bCZZ4wdTQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0UeXMdHNwAncG-g-Sxmcn7g3egmwhekNcE6QpgQdWmzFHQCqHv5DacSUyf0mjFNSiWXFIdM82_Sx4ZrNXjrzkZoXREJ517gzduItBVnP49Bly3SeJkTN-HlBnBvihWkzSPXzM8=w300-h225-p-k-no"
Janet Chang,5,2025-05-19,1 年前,"焦糖海鹽優格非常好喝🤍
朋友喝的野莓優格就比較不甜，不愛甜的可以喝這個～
只是優格是冰沙狀本來以為是優酪乳的型態😅現場有試喝可以先嚐嚐自己喜歡什麼😍
店內裝潢設計簡單可愛～","https://lh3.googleusercontent.com/grass-cs/ANxoTn3nZPtJ-WEGlyIkRt5EtQYyBn1GEHhxnoG7CebXY3TlKS5vi6XXpLoseMxje_taKUL4p2HYSbnAL19v2yoBYDGxeX2oCjF14puqUhwlmLcSny70MrMp8vbBxuh4bOEBgAUQpytT=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0sCewwsi_7vnAyJg5LxFCyY_XLTBt_CEu3r6lMUKDfkJ1GFWgyi-2cXzCw6sMWHwTRcWzHTDOreHxQh5f7GNEWfk4WzAiQPq1R1zj74krBHOafZnVJNtdO1T92kmk7vOWAnWE0=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0eo9eAcjrzU14dUNO8CWQzKIgYHIsUPsmwyhO4ex7nzEA1W40RbmtpsnHCZAdEPdaqetYqZ5s9azAIFJ0UzZjW964mPq2KQMTMJla12km3BYvUOLA3T1jiIGzwRkGZvKeJP6rr=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn23vT8grcTOVejFk2VMxBtP93tt1B-YG6DHJr-9azhaRNhs_e-i7TTEh1E7xIZlZz0M2CJFMa-3MLXlaeo5ZRB8AY8NlvaWjbNL7T2RkDBgAB30Zfl3l4K9fHLEcEvrjIrq2PHPIA=w300-h225-p-k-no"
HCH,5,2024-05-19,2 年前,優格類的飲品蠻不錯的，首次購買點了店家推薦的野生藍莓優格味道濃醇不膩口，清爽解渴的蜜香小葉紅茶也是店家推薦，門市有可愛的奇異鳥杯套等周邊商品可購買。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3XcoNrxCFsE2XKd9_fQaG4xlHw0BjqsoTTLHNpY9uPNDTDCWUfPeOzj3nslDOQX4sB64T8377kzbs8n6-ETH7r_22vF5u9f6BZAxQslv00U5acsYebmEuSZjutMEPW-lg_6Dm6BQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0-o6wVndFFsKJmjY6F90NJVThg87pq_uHiv-Ic9t4KRxmnRD2b317C6Y4Fasbo-t5A2wmCztpvYM1AJ8falHj6nVVDb7lFNyfB9akPulykWI6e2HXqmmqjGCg9dDWg1hdK=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2CyNjrLcf2W2anvc4M_d7h7A-GS5WByBGfTZufPC9lYmxDEf5LzPyz-quRD1552AjGAdtrt7wLV-JjDCqoEXC3r-xN7eXddjN6cFFBNEU0EZGwf3l8yjkK9NglqK_hfUB29WSDIw=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3OTGJrx0vy94VNECk3fMtBkR_ZxpDHhfdjGkql-FGYtmeswQYBWPoQp0biE_YUtIE8r4jy261vlGD76mQu0puBQ0Qz-LCIizrCWe3rSpNn3CljJzUbgvKQxWrTarmvF9iCQY_JPA=w300-h225-p-k-no"
Alba Huang,5,2024-05-19,2 年前,"發發的優格系列真的好喝
大推最愛的伯爵紅茶優格！
雖然一杯一個便當90不便宜，但發薪日可以小確幸一下唷～","https://lh3.googleusercontent.com/grass-cs/ANxoTn3DhJ9PMTGf5VFPpM8Xj7DVNiWmfUJiX3aduU6q7tnruFQAjEf62qTRaOMgP0fUoU1wbBE_oQHbdgospMAFbHW2snR01LWDLgX2uAuFyndrAivbFkEVfxbwmiZ_ni4PumZrwYgQWA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn00HZDDMZzTXC2TwK7xAEJxeapYwdZm_-xsAXSmydW2AMIoD7IVsEUEFHWu6poKtJT4C5diJf4GNpc6KsqoKuWw2q_0W8p6Nb0Svpla6TZS3dXJkJdY-MmK79Y8sNR2FfjiloI=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0jH-CN1AcI_PVoLfHTmnSrmb2WHPOXqgcXNtF2htNMV4X2xXVLBYdeogiACmYcnJ8PK9HK2SanQnhTMXw4vVYwxwyoK7gZ0CHKWSTtOLyJGw1K9nRPi90R0Q2fij7kYrQVueI6=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1CHaVuhQGKK05aaPNNO9jbNU80MpHLCLpvFYqvNQfscbF0XuvVI1WpJbhbHxE0NXbEkbcv_ZJAuWoPAG0JncTYSvxmG10E3RrLJ23dmSXCXz6q8toQT-xBvFcqfUfdA-68Lyp0=w300-h225-p-k-no"
洪恩恩,5,2025-05-19,1 年前,"店員看起來是兩位1819歲的妹妹，很酷🤣
這次點野生莓莓優優75元中杯，裡面有真實的葡萄乾，蠻特別的！喝起來順口，只是個人不會特別再買",https://lh3.googleusercontent.com/grass-cs/ANxoTn1IacQRa62Z2NWOAdt9eUTwWcGAwmPfabEn7rzBfmvND0Sf84m3fWIgCZyNUCy5QpdkNScPT7SklvbxsBLpDNDvF5-OzVQrFQAoHbz6CvSEEaJuTZ6Dd4HE-xHvPRVL8CmNVtA=w600-h450-p-k-no
嘉,3,2024-05-19,2 年前,"🍓白雪草莓波波鮮奶$75 糖冰固定，喝起來超爆甜🫠很像一般超商賣的那種草莓香精調味乳😵‍💫完全喝不出鮮奶的味道（可能是我木舌⋯⋯網路上寫是使用台農崙背鮮乳）
草莓味是蠻濃的，但是類似香精的濃，奶蓋有很淡的鹹味，但是奶蓋很快就和底下的草莓鮮奶融合在一起了🫠喝不出層次感
最喜歡的是「寒天啵啵」！超級有嚼勁！比一般的珍珠還有嚼勁！而且量很多，每一口都咬得到啵啵💖
比較可惜的是杯身不是透明的 不能拍美美的飲料內容物照片😭","https://lh3.googleusercontent.com/grass-cs/ANxoTn0r9l9utrhjdMpdHvNoSSEdejNbCTuP0G0wLB5hcXnaWb34cHwcch-IDyWoyZ180Te8FOrXrV-xkJZJXz5biPxLUnRDXQgjoaxiWOZlrjPjH1ra0rJYC5eE232tYtq8f9mEBT0=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3vs883XvJChmYUzvOOwTkeZwl5p4QJz8zeLKLa08FROWxdlHWKErzqu7DBRxhxAOa2kfrxuncBzWT3jPyky9Bj1gtVUf57uSCAOTEHmZX92b9oXPF99HXXi3SiMzQYrBjzT8AX=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1PNU-e2k_1borqyW4nqEzJ2yyvCW3tm2YvYn8aX-dpRCs1XBJmVSfUXWVffImv4XkOkJivtSk3o-xiL86QKCv9cRshIGykXs2RXp2nTCk2EwFrlBoYGIixhcghjEw9iUijTCyH=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2w5eGVlt71ZspOF_J9e3CTnnduQ2N_Lb4Hm1Z5B4-V8q31_9FgU9AY-FZ92lNDtk0aX3ROzYPYxJdc6PO4Fg9v1h5jm6A4gLMSrgJYT363zAFT9i8lYgK52oAeVS63G4utmDR79g=w300-h225-p-k-no"
Irene fan,5,2024-05-19,2 年前,優格飲雖然大部分不能調整甜度，但是正常配方喝起來也不會膩，馬上喝有冰沙的口感，退冰一下喝也很濃郁，奇異鳥超可愛，目標12個月徽章集齊！,"https://lh3.googleusercontent.com/grass-cs/ANxoTn34FU2HdgQi0a654j8cE5Zj80Q2VvDFr1pDBRKkNVRMB-bmeKgjlL6rb6UdnzLIgZ0IFbZ1dblcffHlNelFmSUM0rCdZubjUTvu7b6Byz53v_x0bD4pIMQSa3vBlvYkVKz5dYeb=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2KZ2plBQdChNBFlEHXXuJOmQJ8SZ-maNR9UZ3UCIQsEqFe_vqiyTq-FyZsFEmXYS7mfZmlAd6kfW7rRTxNrGFOJoKrVTAYshQw2WjWDfNvncs9Y1AydQtjc_Juos7zVyLz4qcZxg=w300-h450-p-k-no"
天天,3,2025-10-19,7 個月前,"金萱鮮奶茶有點淡
自己買了乳香世家加有比較好喝",https://lh3.googleusercontent.com/grass-cs/ANxoTn3o5Mf1ufkD32NvYf3FRUQDsFXscjngnbaWay685zM-NYWCUgJPy8Rum69p0CkLZoV3NlUnpfD_QX_OQkjIzsUMe7kGTero7Yt7H288Qm-XB6a2jy1dQEmk81MW5Slibdpqq0behIjxqv4=w600-h450-p-k-no
ウサギ,5,2024-05-19,2 年前,初訪公館發發店～～～終於開刀公館商圈了，可以方便購買的地理位置，店面也依然可愛有特色，特色是優格飲品，特色吉祥物也非常可愛，很吸引人～是一大特色也出了很多周邊商品，都很實用～但價格還是覺得有一點點的偏貴，有一點的難以下手，不過可以線上先點餐減少等待時間這一點很棒～,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0DFPQ1i_61l5k1SkCY5wNyB59iHObeN-RKEjYNAlaHB2cC4ZSJf1sg0iv1mnxGkMgfUi8Ci1PigZnMCIBuBEvyOlRmeFJSV45P-yxHj5P6Gwq0n4l_hXREsnMAPTyJtlyk_CMEVg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn39_7f6gep9igvuG8GcQ3B4BKyZYsta0kjT2ZCp7uZLIBMaMbS2Y71olI-Pl2Mnq18ApGa13KGfOG9hT4Tw0gae9HA68xyoPscFg4kFmGlkJuH9U3m7zRgjz1WXIqJI4GKebvA=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3SV7KhCQYCOwogoEZnU9VAK2MrcIpNEbac71yjcA9exZccHuKoXhRefNGiH7NUtWsSPaxjCL55eFVljDThrhhaGGFOryUP9Dc7-r5NoMDH_z52LxyUrsBXV4wV4lxGYyD06FLtoQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn2UaYfngcgOvGk9ovjPHJFU5j6sblyAYCAUsfX_r9ySL5PsrFV-LoRbmlVs08nWujBOtU4XSSiIsNbgZS2Mse6upF026qYI0X2RORelp7h46vvZa5lMUeo-hhNvBnDraXSAe4Kt=w300-h225-p-k-no"
企鵝朵拉,5,2025-05-19,1 年前,"發發的優格飲真的很好喝，優格濃郁不稀。
之前喝濃芋小芋圓鮮奶，芋頭不會覺得很膩很甜，小芋圓很Q，讚讚👍🏻👍🏻","https://lh3.googleusercontent.com/grass-cs/ANxoTn2g2QPkrHHM4qVbzjiW1z-Xt1LZp13WMi1bs8-t0DU_nKnWCZaA6WK2xb1nCIcEdejgO84tV7A2Hsz7cK1fMNOM2pqeIHGJhRd3YlZFll5v4DVMLm5avxbyGs97l1h0g8w5AHNo=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1omrMO9J2wMIZ8Z5H2Bje_YD96OC7kjdcmxtwiAJxVRLcCVvJgrGdvu1PDvLQ5IzAwhCfxPABPJg9m6c6wjClo0r11l6OJadZSr1EurkxPeeyx-IkPz_dzwkCvtnPIPt4piHUBuQ=w300-h450-p-k-no"
yanhauchen,5,2026-03-19,2 個月前,服務好，東西好吃，氣氛也很適合，很讓人感到放松。,
Yingching Chen,4,2026-01-19,4 個月前,"紅豆粉粿優格🌕🌕 🌕🌕
意外很搭的組合，雖然糖冰固定，紅豆混進微酸優格冰沙裡，外面搭黑糖粉粿。夏天應該很清爽。",
It’s you,5,2025-11-19,6 個月前,鮮奶茶好喝！非常抱歉在店內打翻飲料麻煩你們清理了而且還又在做一杯給我！🥹謝謝店員的良好服務 …,
Rōnin,5,2025-05-19,1 年前,試喝優格覺得還好，結果點伯爵優格加燕麥來喝還不錯欸不過點無糖還是滿甜的，可能是燕麥的關係，濃芋牛奶也不錯，但偏甜，芋泥很多，整杯喝完底下都還是芋泥,"https://lh3.googleusercontent.com/grass-cs/ANxoTn0-wT8S151Py_2gGmaFXTMeUtBsBKAHpGbKIDCBtze_lngUVunkxTcRO8WEvgw8-NdaxzdtOHs0j07PvPl8yi2fWbJNxNk5ewWlpfctlVkZiNUQBO-d16jLwnNtL9RL26_EDp32Dg=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3F86kirk_AOjCutTnkVZXt09Y72Dt6STCCjmCnD1HFj6xSdRXg_sxoZMkVkW4CsqKlaFKBTuntz_805QcZUOlrz65eWfNJEzcM1dZCI1EYGsqeaHc_e9qHKSXeSN2vZ1n8o7JM=w300-h450-p-k-no"
阿星（Jasmine）,4,2024-05-19,2 年前,"飲料選項特別的飲料店👍🏻
但選擇不多
點了芝麻湯圓優格💰95（當時沒湯圓換成芋圓）
大概是一般飲料店中杯大小
芋圓好吃💗
芝麻香氣很濃～
但價格實在真的貴 可能因為真材實料？ 沒辦法太常喝😅","https://lh3.googleusercontent.com/grass-cs/ANxoTn1-a97dQW2i04X6ucXO6b-D2PyR9Q9dn0E7VU8Xp9MtnXF-jufMmyYHLA3IIhsh5INptqnpI8jjpfyg-g9RUiSC-OH14FCQSqOHsSChpVbHYI40PDHG-Js72xJRhcp5C-dCnHVF=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1dkfJDUNP4RylSZJnQVbep-nLuC4rmynNDV28YvHhnXVRnq3xexDmfzOBCi5hbZLOo0OhdlLinujoJYsNb2Z83abNE2kjGnG5LzWXoQT_mPbb0Sylokpx_tf5ZaaUGhnLgn7ns=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0u04OZsPnnfDqkXd2O65DRdYRw7nFQBKHSWUSuBzv_x9VZSEB3HQzrs_zYc3k9rP1_rfRAukzCvWiK5GlCZhkOErgorctaotX-S9dG8Fb8sGj3nc8FVH04XNCq0r7_XrB6DejP=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0S2000P-WyVD4524mW_nTkLn8X6qBg6TcpGMKbv922DkZx3Hv8F9pzLZvGpnCTHThYQEyCI3yznldIYNoJ9DYfV2SOQSzqBcyk3h9I3WSIjYqhdzlwkO2QxQHwUGOkudHUT8Sj=w300-h225-p-k-no"
菲常好攝Elsa Yang,5,2024-05-19,上次編輯：2 年前,優格只有冰的，像是冰沙口感。有些飲料甜度是沒辦法控制的，很可愛的奇異鳥周邊商品，冬天喝小芋圓鮮奶覺得很溫暖很舒服也很好喝，紅豆燕麥和起來很有飽足感，還有推出各種平常少見的手搖飲是很別緻的飲料店❤️,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1u_iAzPtsHVcwiNNCIt4DzPeo6Rl86UNiLla9NnP3_Jo3Rl6F-H2GtxMgOEnOHEJtWM6uAaEc8bMBFep3bIRAdddZkrCMCO1yWHA5J7MfqsyiCQhhTBerSfz9epparO-DtFMQUqQ=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1Gdonc23KNaNjZrX7Bg20-bovSRw6v_rZIu6eNy3d5278FKtRfIL1h2QzeLk5rCL_ZmWIy2Fx9IZ5y0fGDxpzkf4LemiTiZzBPsxfzggFr70Iu4x9VdfCHShqtRzYA8knyQI4=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn11nozTZfVYkjOZKZGRUgkqNSyhnzdoYbyLfFKwnWpJAoPsiA4BmbyO1SNX6G9kyWVHvoC9yfz9Js2NTowbw-ccjXiSQ5hfN-KhVdYitke2RyfG0uIZVSIbx8vTjRrtR4jNMB_K5A=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0mMcbnBfkm3jdcmvLQZdZlQmlOkpVVibK3xf8OTcxoD5gxgcAbOsH4kLj_xVIxIuzcpF6nM7DfgsSlFZSAh-lhpQRYId37KTJV7C_JbYtt7HEFm4zjHIumhj2Uw28_vfUyYOnv=w300-h225-p-k-no"
Dora Lin,5,2025-05-19,1 年前,"我點了一杯野生藍莓優格 好喝👍🏻
周邊超可愛😍","https://lh3.googleusercontent.com/grass-cs/ANxoTn0rCzW07KQxYbkSP-EWG4mBzyBagYeTM73f2TLnFRShjhO5JCezvmwW2fdXfYbvKj0U6hGr_vzHfQMxiamaAdrQeAymdPYC8wz9m51F8FaPnruqScdPqdGAIbo_-T6JFlcH0jdx7A=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn1pJfdZN6SKfVxocwRdi1AsG6oJfdwPw-3Vl-zJJ5nB7mCSXpvF0YnTR1UO9bQCaJCuvE4ty4SWEl2DMpPy--NhdPuNVP7d97Wer7-5K2IH0P2onzF7Caqqha9XmQ645xSn-pI=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0dDCaMlilsjaZXTjqp07bQF0cwyx-20MuW3BbAU0d-Y6c3f1iJiRsP7hbHCIEj7y8Lw0q_E2GbHTdyWPcyHEZW_3G85q5C6PsY7c1Ziyq5RU7o_rHJyraWeIlSfuPTNcRXpZkW=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3hU-sD8ohMuIbFRhKdTMhuP1Sseu6kO0HyKlxw6YX1mBNa0jWx6l_n4Y38Z7hl74NNpiR6BE76DE5A9c7e2zUgs5qZcEgf-X1f5sv2HCv-4xuovpEpK2JMdtovJiyrGKnvg-_8=w300-h225-p-k-no"
LeAnn Lively,4,2024-05-19,2 年前,"原來 藍莓優格喝起來就像藍莓優酪乳😂 會想推薦點其他口味試試
小芋圓QQ口感味道不錯 值得加一下雖然價格會破百元 …","https://lh3.googleusercontent.com/grass-cs/ANxoTn2FOnmCHup6RFdD3VQKIb3OSk1ECx1sZnRrlZd3yvsRyRYRtUiOcRbsQFzpHOKGZgxFDwdtN1YtgHX-0ZbajeHuhl90wD96PiWKmXXzXxmlHF7mYOualdGTW8FRyDYpgdTfY6zz=w300-h450-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0BcxNT6HayIlGLW5H9RO94uuOH8twifrZN-XiH3ym--PpNBL34bMOs_9meNN-170cKJx_C3xHWDsnBlunzqpoKjfuP7ciC_12ncAZPJvQ-RfjksGpwEARrampOfqiOJR29ZZmohg=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0gKDIYS_dFgFKDmHUSgbtvFZOIXQjF9lzDu8crwGMSCGecexIPscPCRXiYA7RuMscLSEFny-HjvoMXLloONhrK313ZeZlVAKed6i5zuEvCnblSs_yDWy4L4uixU7auHA0CVCA=w300-h225-p-k-no"
Jason YiZhen Lin,5,2025-10-19,7 個月前,純茶不錯，在南公館。,"https://lh3.googleusercontent.com/grass-cs/ANxoTn1lORqemM6hUcQl-DE6kTfvnRjwMAKrpTbrnz3jisLExxFN6KlWIEjvDGtmhyXAEbmuMeBC1GUSlhfTjDggns_e6EXjN8h5F2604M1uOCWAk6lADneIQbbMpoy6SoJ-k3-IUOux1Ca1cpWi=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3evSwJt9J-KDA15wX0Ep6jAA0rLJ5DWeefL8yY_Wc9s8YS6AUFv0hJSrpgNqWXa6DQUdCrVkPMkHjzEMYCmfdnRzQ-zMeaX3HOnubpp98ZB_xAdMiFy9E5ImbTBZqSPw3qpmbeiaa_xYpc=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn0n5-RzNhMBydtfhHEXHydgT72hj28WigS5HY4MfO4I9fYpD09mkxGABj1R1lOV2DF8bOKHfSHuYvrhDmHzG2mvEZ4CZudmriocsp03rQmzwn0Psc7nqGXrznlMzG-m8mf1cfUHfEl3goif=w300-h225-p-k-no, https://lh3.googleusercontent.com/grass-cs/ANxoTn3_V8ls1KQ9jibU60irZ9485W_MtpgJH37PHkEBF72Vzrb5ppmL_8bAnmt1JQdsUwBtrppXzwTHaqCwGv1SOsefuhPPVDinc_DgOk76SA4DUDyEtkvF_4cFsMV3mVasDUJVu2me5yahm7s=w300-h225-p-k-no"
雏JU,3,2025-11-19,6 個月前,之前喝過一次全糖感覺很好喝，最近又買了兩次也全糖但變超級淡！🥲,
